,ZONE_1,ZONE_2,ZONE_3,ZONE_4
2001-02-01,0.0,0.0,0.0005571986569298638,1.5631825086805555
2001-03-01,0.0,0.0,0.0005155165548677797,1.5331998697916667
2001-04-01,0.0,0.0,0.0004625335887626365,1.5030243598090276
2001-05-01,0.0,0.0,0.00040321517873693395,1.4704957863136574
2001-06-01,0.0,0.0,0.00036557374177155667,1.4610776548032407
2001-07-01,0.0,0.0,0.0003489631414413452,1.4607788085937499
2001-08-01,0.0,0.0,0.00035030821959177653,1.4818210177951388
2001-09-01,0.0,0.0,0.0003912995479725025,1.515117458767361
2001-10-01,0.0,0.0,0.0004407180238653112,1.5456671368634258
2001-11-01,0.0,0.0,0.0004923454920450846,1.5806877531828702
2001-12-01,0.0,0.0,0.0005267974623927364,1.5959205005787036
2002-01-01,0.0,0.0,0.0005320172398178666,1.5923746744791667
