date,Embalse Santa Juana,Laguna Grande,Sin informacion
2001-05-01,0.0018532117828726768,0.04231401905417442,0.04231401905417442
2001-06-01,0.00021100789308547974,0.009389055892825127,0.009389055892825127
2001-07-01,0.00018621422350406647,0.036561351269483566,0.036561351269483566
2001-08-01,0.010248334147036076,0.04882226884365082,0.04882226884365082
2001-09-01,0.0037128543481230736,0.037651512771844864,0.037651512771844864
2001-10-01,0.0008074967190623283,0.027951335534453392,0.027951335534453392
2001-11-01,8.374359458684921e-05,0.007142211310565472,0.007142211310565472
2001-12-01,9.950436651706696e-05,0.07928314059972763,0.07928314059972763
2002-01-01,9.528361260890961e-05,0.014031763188540936,0.014031763188540936
2002-02-01,8.18111002445221e-05,0.0054460205137729645,0.0054460205137729645
2002-03-01,3.594532608985901e-05,0.004501752555370331,0.004501752555370331
2002-04-01,0.0045107826590538025,0.03159017115831375,0.03159017115831375
2002-05-01,0.04058507829904556,0.22091102600097656,0.22091102600097656
2002-06-01,0.008357126265764236,0.010885086841881275,0.010885086841881275
2002-07-01,0.0334218367934227,0.12406420707702637,0.12406420707702637
2002-08-01,0.027833396568894386,0.06110561266541481,0.06110561266541481
2002-09-01,2.011749893426895e-05,0.0061233434826135635,0.0061233434826135635
2002-10-01,1.591816544532776e-05,0.008610272780060768,0.008610272780060768
2002-11-01,3.601331263780594e-05,0.0014695711433887482,0.0014695711433887482
2002-12-01,2.358201891183853e-05,0.02912840247154236,0.02912840247154236
2003-01-01,4.201754927635193e-05,0.007115769200026989,0.007115769200026989
2003-02-01,3.164820373058319e-05,0.004255152307450771,0.004255152307450771
2003-03-01,9.581726044416428e-05,0.0023179231211543083,0.0023179231211543083
2003-04-01,0.000135788694024086,0.008038761094212532,0.008038761094212532
2003-05-01,3.5548582673072815e-05,0.06549559533596039,0.06549559533596039
2003-06-01,0.001265309751033783,0.003751879557967186,0.003751879557967186
2003-07-01,0.001936567947268486,0.043358214199543,0.043358214199543
2003-08-01,0.0004191547632217407,0.010346123948693275,0.010346123948693275
2003-09-01,5.215592682361603e-05,0.006683678366243839,0.006683678366243839
2003-10-01,2.1498650312423706e-05,0.007384762167930603,0.007384762167930603
2003-11-01,5.243159830570221e-05,0.00689652469009161,0.00689652469009161
2003-12-01,2.536177635192871e-05,0.002992810681462288,0.002992810681462288
2004-01-01,0.00018700025975704193,0.02881074696779251,0.02881074696779251
2004-02-01,0.00010065734386444092,0.027423925697803497,0.027423925697803497
2004-03-01,0.00016052834689617157,0.021686282008886337,0.021686282008886337
2004-04-01,0.0009279418736696243,0.017133738845586777,0.017133738845586777
2004-05-01,0.0001290682703256607,0.010828094556927681,0.010828094556927681
2004-06-01,0.0007956009358167648,0.010679299011826515,0.010679299011826515
2004-07-01,0.045516617596149445,0.08756271004676819,0.08756271004676819
2004-08-01,0.0030513880774378777,0.03200772404670715,0.03200772404670715
2004-09-01,0.0002641994506120682,0.008856875821948051,0.008856875821948051
2004-10-01,0.00011593475937843323,0.02495656907558441,0.02495656907558441
2004-11-01,0.00254891999065876,0.061105161905288696,0.061105161905288696
2004-12-01,2.900976687669754e-05,0.00482332706451416,0.00482332706451416
2005-01-01,5.290564149618149e-05,0.02915816381573677,0.02915816381573677
2005-02-01,5.5246055126190186e-05,0.019517244771122932,0.019517244771122932
2005-03-01,0.0005155699327588081,0.03743591532111168,0.03743591532111168
2005-04-01,0.0036201905459165573,0.04005638137459755,0.04005638137459755
2005-05-01,0.0005108024924993515,0.030497632920742035,0.030497632920742035
2005-06-01,0.00017363950610160828,0.027039028704166412,0.027039028704166412
2005-07-01,0.013143625110387802,0.031085049733519554,0.031085049733519554
2005-08-01,0.009599592536687851,0.04300060123205185,0.04300060123205185
2005-09-01,0.004690130241215229,0.07200926542282104,0.07200926542282104
2005-10-01,0.00048794783651828766,0.00789592694491148,0.00789592694491148
2005-11-01,5.016941577196121e-05,0.0131067568436265,0.0131067568436265
2005-12-01,5.108676850795746e-05,0.004012809135019779,0.004012809135019779
2006-01-01,3.9674341678619385e-05,0.03945082798600197,0.03945082798600197
2006-02-01,0.0008921250700950623,0.03829299658536911,0.03829299658536911
2006-03-01,4.5758672058582306e-05,0.0016509518027305603,0.0016509518027305603
2006-04-01,5.7377852499485016e-05,0.002124285325407982,0.002124285325407982
2006-05-01,0.0013168873265385628,0.03691300004720688,0.03691300004720688
2006-06-01,0.0022572092711925507,0.02086317166686058,0.02086317166686058
2006-07-01,0.004615278914570808,0.05822554603219032,0.05822554603219032
2006-08-01,0.0016663819551467896,0.03178764507174492,0.03178764507174492
2006-09-01,0.00015874765813350677,0.005601098760962486,0.005601098760962486
2006-10-01,0.00017157196998596191,0.003380604088306427,0.003380604088306427
2006-11-01,0.00011633988469839096,0.00472983717918396,0.00472983717918396
2006-12-01,1.650489866733551e-05,0.01092402171343565,0.01092402171343565
2007-01-01,3.6016106605529785e-05,0.014502713456749916,0.014502713456749916
2007-02-01,8.73468816280365e-05,0.012862363830208778,0.012862363830208778
2007-03-01,0.00034706760197877884,0.0013687396422028542,0.0013687396422028542
2007-04-01,9.930972009897232e-05,0.010383671149611473,0.010383671149611473
2007-05-01,0.0009820647537708282,0.052368003875017166,0.052368003875017166
2007-06-01,0.003435533493757248,0.09570977091789246,0.09570977091789246
2007-07-01,0.0006055235862731934,0.05400155112147331,0.05400155112147331
2007-08-01,0.0012757666409015656,0.009223291650414467,0.009223291650414467
2007-09-01,0.00018327124416828156,0.016289548948407173,0.016289548948407173
2007-10-01,0.0004394892603158951,0.004877609200775623,0.004877609200775623
2007-11-01,0.000323466956615448,0.011416963301599026,0.011416963301599026
2007-12-01,9.635090827941895e-05,0.008889351040124893,0.008889351040124893
2008-01-01,3.673043102025986e-05,0.014568880200386047,0.014568880200386047
2008-02-01,0.00014679227024316788,0.013554638251662254,0.013554638251662254
2008-03-01,0.00031519774347543716,0.018892832100391388,0.018892832100391388
2008-04-01,0.00031859055161476135,0.006708146072924137,0.006708146072924137
2008-05-01,0.0077132172882556915,0.029497871175408363,0.029497871175408363
2008-06-01,0.007384858094155788,0.044946011155843735,0.044946011155843735
2008-07-01,0.015152758918702602,0.021353770047426224,0.021353770047426224
2008-08-01,0.002451579086482525,0.017433401197195053,0.017433401197195053
2008-09-01,0.002400686964392662,0.033830635249614716,0.033830635249614716
2008-10-01,4.3558888137340546e-05,0.004365840926766396,0.004365840926766396
2008-11-01,7.940270006656647e-05,0.005554043687880039,0.005554043687880039
2008-12-01,0.00014825910329818726,0.01729070022702217,0.01729070022702217
2009-01-01,4.366878420114517e-05,0.03964249789714813,0.03964249789714813
2009-02-01,4.059821367263794e-05,0.0505303330719471,0.0505303330719471
2009-03-01,6.307940930128098e-05,0.01556398719549179,0.01556398719549179
2009-04-01,0.0001490684226155281,0.0007703863084316254,0.0007703863084316254
2009-05-01,0.006078138016164303,0.028842782601714134,0.028842782601714134
2009-06-01,0.0005264803767204285,0.017236044630408287,0.017236044630408287
2009-07-01,0.007270798087120056,0.04056631028652191,0.04056631028652191
2009-08-01,0.00019718706607818604,0.0166180320084095,0.0166180320084095
2009-09-01,0.00013338681310415268,0.014757879078388214,0.014757879078388214
2009-10-01,3.065913915634155e-05,0.0011043120175600052,0.0011043120175600052
2009-11-01,1.389533281326294e-05,0.01142354216426611,0.01142354216426611
2009-12-01,3.817118704319e-05,0.003740154206752777,0.003740154206752777
2010-01-01,1.6566365957260132e-05,0.05639982223510742,0.05639982223510742
2010-02-01,3.427639603614807e-05,0.0015252307057380676,0.0015252307057380676
2010-03-01,0.00019059889018535614,0.0019335877150297165,0.0019335877150297165
2010-04-01,9.96571034193039e-05,0.007503611966967583,0.007503611966967583
2010-05-01,0.06885001063346863,0.12112858891487122,0.12112858891487122
2010-06-01,0.00024757348001003265,0.019300265237689018,0.019300265237689018
2010-07-01,0.006970173679292202,0.01753777638077736,0.01753777638077736
2010-08-01,0.008287870325148106,0.014917479828000069,0.014917479828000069
2010-09-01,0.005798272788524628,0.045761674642562866,0.045761674642562866
2010-10-01,3.932509571313858e-05,0.005646156147122383,0.005646156147122383
2010-11-01,7.398612797260284e-05,0.01337901409715414,0.01337901409715414
2010-12-01,1.516006886959076e-05,0.008023018017411232,0.008023018017411232
2011-01-01,3.253016620874405e-05,0.0065735625103116035,0.0065735625103116035
2011-02-01,0.00042630452662706375,0.05144520848989487,0.05144520848989487
2011-03-01,6.357859820127487e-05,0.04643547534942627,0.04643547534942627
2011-04-01,0.00031123124063014984,0.006913773715496063,0.006913773715496063
2011-05-01,0.00015396252274513245,0.02033970132470131,0.02033970132470131
2011-06-01,0.010469031520187855,0.09019055962562561,0.09019055962562561
2011-07-01,0.031216241419315338,0.07759439945220947,0.07759439945220947
2011-08-01,0.0007747244089841843,0.006746668368577957,0.006746668368577957
2011-09-01,4.382524639368057e-05,0.0002669394016265869,0.0002669394016265869
2011-10-01,0.0027775028720498085,0.025425445288419724,0.025425445288419724
2011-11-01,6.701797246932983e-05,0.0026254775002598763,0.0026254775002598763
2011-12-01,0.0001356080174446106,0.015825878828763962,0.015825878828763962
2012-01-01,3.6745332181453705e-05,0.04868766665458679,0.04868766665458679
2012-02-01,2.6788562536239624e-05,0.04491744190454483,0.04491744190454483
2012-03-01,1.9945204257965088e-05,0.009604079648852348,0.009604079648852348
2012-04-01,0.006622394546866417,0.07291879504919052,0.07291879504919052
2012-05-01,0.00027167145162820816,0.027354851365089417,0.027354851365089417
2012-06-01,8.665397763252258e-05,0.01602143421769142,0.01602143421769142
2012-07-01,9.251385927200317e-05,0.00023101083934307098,0.00023101083934307098
2012-08-01,0.0015323273837566376,0.051812008023262024,0.051812008023262024
2012-09-01,0.001753663644194603,0.001224348321557045,0.001224348321557045
2012-10-01,2.916250377893448e-05,0.00010109692811965942,0.00010109692811965942
2012-11-01,8.984096348285675e-05,0.00043988414108753204,0.00043988414108753204
2012-12-01,1.1481344699859619e-05,0.0013432800769805908,0.0013432800769805908
2013-01-01,0.0006402488797903061,0.08020225167274475,0.08020225167274475
2013-02-01,2.2999942302703857e-05,0.028361575677990913,0.028361575677990913
2013-03-01,9.368732571601868e-05,0.0012457389384508133,0.0012457389384508133
2013-04-01,7.022172212600708e-05,0.0008686147630214691,0.0008686147630214691
2013-05-01,0.020875178277492523,0.0740148276090622,0.0740148276090622
2013-06-01,0.0002839118242263794,0.021367613226175308,0.021367613226175308
2013-07-01,0.012362162582576275,0.053280044347047806,0.053280044347047806
2013-08-01,0.0008120452985167503,0.02133358269929886,0.02133358269929886
2013-09-01,3.8916245102882385e-05,0.0034839455038309097,0.0034839455038309097
2013-10-01,7.722154259681702e-05,0.0013847993686795235,0.0013847993686795235
2013-11-01,0.00037351716309785843,0.02731696516275406,0.02731696516275406
2013-12-01,0.00019713304936885834,0.015784885734319687,0.015784885734319687
2014-01-01,1.0224059224128723e-05,0.03587111458182335,0.03587111458182335
2014-02-01,3.284774720668793e-05,0.0023690741509199142,0.0023690741509199142
2014-03-01,5.0498172640800476e-05,0.004208738915622234,0.004208738915622234
2014-04-01,2.812221646308899e-05,0.010885685682296753,0.010885685682296753
2014-05-01,0.011142611503601074,0.036758601665496826,0.036758601665496826
2014-06-01,0.011754298582673073,0.013548092916607857,0.013548092916607857
2014-07-01,0.004401056095957756,0.013840900734066963,0.013840900734066963
2014-08-01,0.00026011746376752853,0.00033601000905036926,0.00033601000905036926
2014-09-01,0.01446972694247961,0.05646473914384842,0.05646473914384842
2014-10-01,0.0003469204530119896,0.03028312884271145,0.03028312884271145
2014-11-01,2.6347115635871887e-05,0.006606794893741608,0.006606794893741608
2014-12-01,2.6851892471313477e-05,0.0007348861545324326,0.0007348861545324326
2015-01-01,5.404651165008545e-05,0.012865862809121609,0.012865862809121609
2015-02-01,5.6764110922813416e-05,0.022893046960234642,0.022893046960234642
2015-03-01,0.09673689305782318,0.0829714834690094,0.0829714834690094
2015-04-01,0.00040137767791748047,0.0044667962938547134,0.0044667962938547134
2015-05-01,7.873214781284332e-05,0.012764660641551018,0.012764660641551018
2015-06-01,1.7920508980751038e-05,0.0,0.0
2015-07-01,0.03197403624653816,0.06426694244146347,0.06426694244146347
2015-08-01,0.024254627525806427,0.14882642030715942,0.14882642030715942
2015-09-01,0.000982692465186119,0.025105539709329605,0.025105539709329605
2015-10-01,0.01992051862180233,0.06332464516162872,0.06332464516162872
2015-11-01,0.0006319358944892883,0.01414423156529665,0.01414423156529665
2015-12-01,1.064501702785492e-05,0.0038180388510227203,0.0038180388510227203
2016-01-01,1.218356192111969e-05,0.006085891276597977,0.006085891276597977
2016-02-01,3.5801902413368225e-05,0.0038667842745780945,0.0038667842745780945
2016-03-01,0.0001630447804927826,0.015106461942195892,0.015106461942195892
2016-04-01,0.0008631423115730286,0.10304264724254608,0.10304264724254608
2016-05-01,0.004512455314397812,0.09141342341899872,0.09141342341899872
2016-06-01,0.015180801972746849,0.11200947314500809,0.11200947314500809
2016-07-01,0.0011625364422798157,0.09283226728439331,0.09283226728439331
2016-08-01,5.2636489272117615e-05,0.010971047915518284,0.010971047915518284
2016-09-01,1.3297423720359802e-05,0.00010020658373832703,0.00010020658373832703
2016-10-01,7.477216422557831e-05,0.017391938716173172,0.017391938716173172
2016-11-01,1.3947486877441406e-05,0.009069494903087616,0.009069494903087616
2016-12-01,0.0010821744799613953,0.03994377702474594,0.03994377702474594
2017-01-01,0.0005696024745702744,0.03586643189191818,0.03586643189191818
2017-02-01,0.00015114154666662216,0.043787114322185516,0.043787114322185516
2017-03-01,3.733113408088684e-05,0.008718013763427734,0.008718013763427734
2017-04-01,0.0003979206085205078,0.009066924452781677,0.009066924452781677
2017-05-01,0.04420852288603783,0.23458006978034973,0.23458006978034973
2017-06-01,0.027766050770878792,0.06761536002159119,0.06761536002159119
2017-07-01,0.0004739072173833847,8.327513933181763e-05,8.327513933181763e-05
2017-08-01,0.007358323782682419,0.028788773342967033,0.028788773342967033
2017-09-01,0.00023088045418262482,0.030519692227244377,0.030519692227244377
2017-10-01,0.0001518595963716507,0.01973630115389824,0.01973630115389824
2017-11-01,0.00015562307089567184,0.006474772468209267,0.006474772468209267
2017-12-01,6.29667192697525e-05,0.002762311138212681,0.002762311138212681
2018-01-01,6.247032433748245e-05,0.02428080327808857,0.02428080327808857
2018-02-01,4.5472756028175354e-05,0.055828362703323364,0.055828362703323364
2018-03-01,2.643093466758728e-05,0.002717982977628708,0.002717982977628708
2018-04-01,0.0016642976552248001,0.011660812422633171,0.011660812422633171
2018-05-01,0.0005245991051197052,0.04478904977440834,0.04478904977440834
2018-06-01,0.00933750532567501,0.044990308582782745,0.044990308582782745
2018-07-01,0.007297314703464508,0.08191817998886108,0.08191817998886108
2018-08-01,1.5264376997947693e-05,5.23105263710022e-05,5.23105263710022e-05
2018-09-01,3.021303564310074e-05,0.0030926456674933434,0.0030926456674933434
2018-10-01,1.214444637298584e-06,0.04012473672628403,0.04012473672628403
2018-11-01,1.6644597053527832e-05,0.007209948264062405,0.007209948264062405
2018-12-01,0.0001976238563656807,0.005289756692945957,0.005289756692945957
2019-01-01,8.663162589073181e-06,0.026410343125462532,0.026410343125462532
2019-02-01,1.055002212524414e-05,0.023404637351632118,0.023404637351632118
2019-03-01,0.0006031021475791931,0.0017666835337877274,0.0017666835337877274
2019-04-01,0.005694087594747543,0.006338929757475853,0.006338929757475853
2019-05-01,0.0002828054130077362,0.04305132478475571,0.04305132478475571
2019-06-01,6.4091756939888e-05,0.020208481699228287,0.020208481699228287
2019-07-01,0.00030364468693733215,0.01398245058953762,0.01398245058953762
2019-08-01,1.6732141375541687e-05,9.958259761333466e-05,9.958259761333466e-05
2019-09-01,0.0028457697480916977,0.03899563103914261,0.03899563103914261
2019-10-01,0.0001746099442243576,0.00948694534599781,0.00948694534599781
2019-11-01,0.00010361894965171814,0.0036040619015693665,0.0036040619015693665
2019-12-01,5.0514936447143555e-06,0.007159501314163208,0.007159501314163208
2020-01-01,3.092177212238312e-05,0.04768439009785652,0.04768439009785652
2020-02-01,1.2971460819244385e-05,0.0047844089567661285,0.0047844089567661285
2020-03-01,0.0007386393845081329,0.010592610575258732,0.010592610575258732
2020-04-01,0.000436367467045784,0.0098187867552042,0.0098187867552042
2020-05-01,0.0028190743178129196,0.028302915394306183,0.028302915394306183
2020-06-01,0.02179965004324913,0.061017733067274094,0.061017733067274094
