Date,Transmission Link from Withdrawal Node 1 to CanalZR1_1,Transmission Link from Withdrawal Node 10 to CanalZR2_2,Transmission Link from Withdrawal Node 11 to ZR2_2_notec,Transmission Link from Withdrawal Node 12 to ZR2_2_tec,Transmission Link from Withdrawal Node 13 to CanalZR3,Transmission Link from Withdrawal Node 14 to ZR3_notec,Transmission Link from Withdrawal Node 15 to ZR3_tec,Transmission Link from Withdrawal Node 16 to CanalZR4_2,Transmission Link from Withdrawal Node 17 to CanalZR4_1,Transmission Link from Withdrawal Node 18 to ZR4_1_notec,Transmission Link from Withdrawal Node 19 to ZR4_1_tec,Transmission Link from Withdrawal Node 2 to CanalZR1_2,Transmission Link from Withdrawal Node 20 to ZR4_2_notec,Transmission Link from Withdrawal Node 21 to ZR4_2_tec,Transmission Link from Withdrawal Node 22 to CanalZR5,Transmission Link from Withdrawal Node 23 to ZR5_notec,Transmission Link from Withdrawal Node 24 to ZR5_tec,Transmission Link from Withdrawal Node 25 to CanalZR6,Transmission Link from Withdrawal Node 26 to CanalZR7,Transmission Link from Withdrawal Node 27 to ZR7_notec,Transmission Link from Withdrawal Node 28 to ZR7_tec,Transmission Link from Withdrawal Node 29 to CanalZR8,Transmission Link from Withdrawal Node 3 to ZR1_2_notec,Transmission Link from Withdrawal Node 30 to ZR8_notec,Transmission Link from Withdrawal Node 31 to ZR8_tec,Transmission Link from Withdrawal Node 32 to ZR6_tec,Transmission Link from Withdrawal Node 33 to ZR6_notec,Transmission Link from Withdrawal Node 34 to Inf Canal,Transmission Link from Withdrawal Node 35 to InfCanal5,Transmission Link from Withdrawal Node 36 to InfCanal6,Transmission Link from Withdrawal Node 37 to InfCanal7,Transmission Link from Withdrawal Node 38 to InfCanal8,Transmission Link from Withdrawal Node 39 to DAAsup_Chollay,Transmission Link from Withdrawal Node 4 to ZR1_2_tec,Transmission Link from Withdrawal Node 40 to DAAsup_QuebElCorral,Transmission Link from Withdrawal Node 41 to DAAsup_Transito,Transmission Link from Withdrawal Node 42 to Daasup_QuebElCarrizo,Transmission Link from Withdrawal Node 43 to DAAsup_CAP,Transmission Link from Withdrawal Node 44 to InfCanal4_2,Transmission Link from Withdrawal Node 5 to ZR1_1_tec,Transmission Link from Withdrawal Node 6 to ZR1_1_notec,Transmission Link from Withdrawal Node 7 to CanalZR2_1,Transmission Link from Withdrawal Node 8 to ZR2_1_notec,Transmission Link from Withdrawal Node 9 to ZR2_1_tec
1997-08-01,65729.7504,20654.0928,0.0,0.0,13819.5072,0.0,0.0,46751.6448,40747.1904,0.0,0.0,35769.6,0.0,0.0,300722.97599999997,0.0,0.0,34438.5216,47358.3456,0.0,0.0,131910.336,0.0,0.7911060480000001,0.35074079999999996,0.0,0.0,0.0,7537.475520000001,662.148864,910.56096,2536.2374400000003,6321.13632,0.0,10033.5456,33.445180799999996,275.92271999999997,12541.9104,1594.5724799999998,8.535525119999999,30.596745600000002,150116.544,539.588736,692.9712
1997-09-01,67920.768,21342.528,297.91584,6933.997439999999,14280.192000000001,1666.68192,1682.3030400000002,45548.6112,39613.4496,4715.80704,8426.69568,36961.92,23335.775999999998,10657.9584,292356.0,98396.64,50633.337600000006,30981.744,38855.9808,10543.3056,8955.8784,108228.096,2757.2054399999997,9187.9488,5291.67168,2199.7008,6946.421759999999,0.0,13206.758399999999,1512.42336,2079.8208,5793.059520000001,6531.84,2542.30272,10368.0,34.56,285.12,12960.0,2053.17504,2861.99136,10259.2224,155120.832,15573.772799999999,20000.8224
1997-10-01,65729.7504,20654.0928,559.769184,13028.601600000002,13819.5072,2839.1299200000003,2865.74976,60945.955200000004,37443.168,7531.1856,13457.4912,35769.6,32006.016,14624.409599999999,276339.168,122688.864,63133.516800000005,24275.7216,33382.8864,13152.0672,11044.3392,92983.68000000001,4684.27968,11724.307200000001,6737.75712,2659.1328,8397.2592,0.0,12024.287999999999,1274.25312,1598.1062399999998,4451.3107199999995,6321.13632,4319.1792,10033.5456,33.445180799999996,275.92271999999997,12541.9104,1873.368,4396.35168,15759.36,150116.544,25692.422400000003,32995.727999999996
1997-11-01,67920.768,21342.528,881.53056,20460.9888,14280.192000000001,4467.51072,4509.39744,55669.5936,29170.9728,10467.1872,18703.7856,36961.92,21314.9664,18954.6912,226584.0,109505.088,56349.993599999994,20299.9392,42151.4496,17015.702400000002,14266.281599999998,76154.86080000001,7122.34944,15675.0336,8987.328,3640.52448,11496.384000000002,0.0,12135.9168,1066.10688,1466.06976,4083.5232,6531.84,6567.22944,10368.0,34.56,285.12,3066.47424,2676.5424,6243.37632,22380.192,155120.832,38060.1504,48879.1584
1997-12-01,65729.7504,20654.0928,852.9364800000001,19801.152,13819.5072,6153.26976,6210.95904,60945.955200000004,53118.4608,12953.4336,23146.56,35769.6,31629.225599999998,14454.892800000001,392026.17600000004,179601.40800000002,92420.352,34438.5216,47358.3456,19028.1312,16002.9216,131910.336,9924.1632,18725.04,10782.6336,4138.0416,13067.4816,0.0,9319.1904,834.916896,1733.65056,3132.1728,6321.13632,9150.7104,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2289.63456,8098.185600000001,29029.0176,150116.544,51866.4384,66609.9072
1998-01-01,65729.7504,20654.0928,852.783552,19801.2384,13819.5072,5931.627839999999,5987.23488,60945.955200000004,53118.4608,9383.212800000001,16766.8704,35769.6,31358.2752,14331.6,392026.17600000004,164923.776,84866.832,34438.5216,47358.3456,18458.1504,16159.0464,131910.336,9349.8624,18824.2272,11016.604800000001,4122.76608,13019.2704,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,8621.1216,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,7881.909119999999,28253.7504,150116.544,52179.7248,67012.272
1998-02-01,72772.2144,22866.9696,944.1878399999999,21922.7904,15300.230399999999,4862.35872,4907.94336,67475.8944,58809.715200000006,7816.71168,13967.6832,39602.0448,34718.544,15866.7552,434028.672,145380.96,74810.5632,38128.32,52432.4448,17509.6512,15315.1776,146043.64800000002,7640.45568,16230.4992,9494.3232,3598.02432,11362.204800000001,0.0,18446.2272,1620.44928,2228.37696,6206.8464,6998.400000000001,7044.952319999999,11108.534399999999,37.0285344,305.485344,13885.6896,2867.72832,6751.9785600000005,24203.4048,166200.768,43976.304000000004,56477.001599999996
1998-03-01,65729.7504,20654.0928,810.3888000000001,18861.8112,13819.5072,3669.64992,3704.0544,60945.955200000004,53118.4608,6016.13568,10750.233600000001,35769.6,31369.852799999997,14321.750399999999,392026.17600000004,118839.74399999999,61152.796800000004,34438.5216,47358.3456,14253.7536,12469.248,131910.336,5785.45632,13460.860799999999,7871.24736,2918.82528,9217.3248,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,5334.53472,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,5244.11712,18798.3072,150116.544,32842.368,42178.0608
1998-04-01,67920.768,21342.528,454.58928,10580.544,14280.192000000001,2112.67872,2132.49024,62977.47840000001,54889.056000000004,3777.16608,6749.44704,36961.92,32412.268799999998,14801.9616,405093.312,91733.47200000001,47204.5536,35586.432,48936.96,10449.3024,9161.424,136307.23200000002,3478.71456,9890.7264,5798.6496,2229.31872,7039.96704,0.0,17216.496,1512.42336,2079.8208,5793.059520000001,6531.84,3207.58272,10368.0,34.56,285.12,12960.0,2676.5424,3567.43872,12787.9776,155120.832,20863.9584,26794.7136
1998-05-01,60293.8944,19063.728,29.494972800000003,686.4955199999999,12755.4048,322.406784,325.42992,60945.955200000004,48725.53920000001,1445.16096,2582.37504,32811.436799999996,31368.9888,14322.4416,359605.43999999994,73080.576,37606.032,33041.347200000004,43441.8336,7991.46432,7007.7312,121001.472,878.87808,7328.4998399999995,4288.54176,1795.0464,5668.58304,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,810.3810239999999,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,1940.37984,6955.57152,137702.592,7935.736319999999,10191.5712
1998-06-01,57977.1648,18269.1936,19.086796800000002,444.24460799999997,12223.872,192.105216,193.906656,54618.624,46853.3376,961.2086400000001,1717.5888000000002,31550.688,27796.867199999997,12685.7664,345787.48799999995,52667.9712,27102.038399999998,30376.5984,41772.5856,6346.097279999999,5580.55008,116351.424,521.327232,6629.40288,3882.34944,1284.7248,4057.02432,0.0,15792.624,1451.06208,1907.81568,5313.97152,5895.39168,480.694176,8875.008,34.56,256.665024,12960.0,2676.5424,1185.624,4250.016,132411.456,5440.296960000001,6986.75328
1998-07-01,51933.0528,16368.307200000001,24.2474688,564.359616,10951.9776,245.631744,247.934304,58668.1056,41968.886399999996,1105.64352,1975.67424,28261.5264,30423.8592,13884.566400000002,309739.68,57948.220799999996,29819.232,27209.8656,37417.8528,6459.74784,5684.37696,104222.592,630.561888,5870.448,3428.7839999999997,1373.2329599999998,4336.52832,0.0,14221.872,1249.3612799999999,1718.064,4785.4367999999995,5009.49792,581.414976,7951.59072,27.6725376,228.29817599999998,3450.9888,2246.40864,1296.61344,4647.89664,118607.32800000001,3733.05024,4794.19776
1998-08-01,46070.0352,14552.8704,35.9131968,835.879392,9737.279999999999,426.23107200000004,430.226208,60943.62240000001,37230.710399999996,2321.33472,4148.01216,25070.947200000002,29373.408,16130.966400000001,274771.008,76171.968,39196.828799999996,24137.9136,33193.4976,8051.028479999999,6918.57504,92455.776,1039.36608,7375.71744,4264.49664,1775.6755199999998,5607.38592,0.0,13163.904,1156.4208,1590.26112,4429.44288,4453.86816,958.35744,7069.636799999999,24.572159999999997,202.72032,2474.33184,2493.39168,1880.0553599999998,6739.3296,105217.056,7729.88832,9927.1872
1998-09-01,43381.007999999994,13672.0224,319.434624,7434.8496000000005,9147.8592,1693.1894399999999,1709.06112,62975.0592,35057.664000000004,4777.28928,8536.57056,23607.590399999997,30292.272,16602.3648,258733.44,96785.28000000001,49804.0704,22729.075200000003,31256.064000000002,9776.764799999999,8300.586239999999,87059.232,2966.3107200000004,8664.9696,4988.5372800000005,2158.0992,6815.059200000001,0.0,12067.056,1060.05888,1457.74944,4060.3507200000004,4184.30016,2735.11296,6641.7408,24.9266592,190.232064,11924.496,2676.43872,3206.18304,11493.0144,99075.74399999999,17023.1328,21862.1376
1998-10-01,42882.1344,15069.887999999999,620.800416,14449.104,9075.2832,3035.76768,3064.22784,60945.955200000004,34654.4352,7834.29408,13999.132800000001,23336.1216,31369.5072,14322.1824,258399.93600000002,127639.58399999999,65681.0208,22467.6288,39773.8944,14065.142399999999,11796.1056,86058.2016,5167.584,12540.096,7188.96384,2849.04864,8997.0048,0.0,10641.456,934.82208,1285.52832,3580.6665599999997,6321.13632,4764.81312,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.10784,4874.20416,17472.239999999998,97936.12800000001,28319.1552,36369.1296
1998-11-01,45649.5264,21342.355199999998,881.3664,20460.9888,9641.9808,4403.4883199999995,4444.77024,62975.0592,36890.8992,10081.0656,18013.8816,24842.0736,32414.428799999998,14798.332800000002,304829.56799999997,151612.992,78017.55840000001,23917.68,39665.376,15756.336,13210.387200000001,91612.512,7226.38368,14631.9264,8389.1808,3400.8163200000004,10739.4336,0.0,11348.035199999998,986.70528,1746.74016,3779.38656,4410.2966400000005,6663.150720000001,7000.4736,24.233472,199.926144,918.69984,2676.5424,6324.0912,22669.545599999998,104256.28799999999,38324.3616,49218.4512
1998-12-01,45379.871999999996,20653.920000000002,852.990048,19800.979199999998,10668.0672,5309.1331199999995,5358.90816,60941.635200000004,36672.9984,12403.497599999999,22163.760000000002,24695.366400000003,31352.486399999998,14333.5872,312314.39999999997,152612.64,81176.25600000001,23776.3296,42938.208,16936.2144,14707.6992,91070.784,9862.6464,17043.7824,9814.4352,3935.96928,12429.3312,0.0,12537.331199999999,983.7072,1631.39616,3767.91264,4372.33248,9093.945600000001,6940.209599999999,24.6189888,203.106528,6.624486719999999,2590.0992,8024.75424,28765.8432,104935.392,45938.6208,58996.7712
1999-01-01,40759.0272,20654.006400000002,853.000416,19800.979199999998,11106.9792,5527.56096,5579.38368,60941.7216,32938.704,8709.4656,15562.972800000001,22180.694399999997,31368.9888,14319.6768,267446.016,128655.64799999999,68257.0368,21355.3152,39403.4976,15018.393600000001,13556.419199999998,81797.5584,8907.0624,16497.9072,9655.2,3597.7132800000004,11361.168,0.0,13273.372800000001,1010.4911999999999,1824.87168,3870.51264,3947.54688,8212.8384,6265.95264,21.451737599999998,176.976576,6.28583328,2590.02144,7642.33056,27395.020800000002,98123.61600000001,42955.5744,55167.7824
1999-02-01,42273.36,22866.7104,944.1964800000001,21922.531199999998,9493.2864,4834.2528,4659.01632,67473.648,34162.56,7715.78784,13787.366399999999,23004.864,34719.84,15864.2496,273814.56,133438.752,69603.5808,22148.7264,39907.814399999996,15341.616,13611.801599999999,84836.67839999999,7855.53984,15013.2096,8782.3008,3572.8992000000003,11282.8896,0.0,12584.3328,1004.8406400000001,1854.0748800000001,3848.86944,4091.2646400000003,7243.27488,6494.07456,22.6837152,187.140672,2.1982492799999998,2867.52096,6836.417280000001,24506.064000000002,97572.384,42711.840000000004,54860.7168
1999-03-01,38458.4544,18840.9888,776.154528,18064.8576,8114.834879999999,3495.45024,3528.22176,60943.7088,31079.635199999997,5778.3888,10325.4048,20928.7584,31369.0752,14320.972800000001,232098.91199999998,113825.952,58573.0656,20149.948800000002,34748.6976,13510.713600000001,11819.52,77180.688,5536.6416,12701.7504,7427.99808,2782.6416,8787.312,0.0,10510.992,850.226112,1531.9411200000002,3256.6319999999996,3711.76992,5105.1168,5891.7024,22.9567392,166.87814400000002,11721.7152,2590.11648,5028.07392,18023.8176,87833.376,31110.7392,39954.2976
1999-04-01,36222.1632,11769.840000000002,484.86384,11284.9632,7677.0288,2131.2288000000003,2151.2131200000003,62974.7136,29272.32,3639.67776,6503.75136,19711.8144,29675.8944,17126.035200000002,216036.288,89084.44799999999,45841.5936,18978.2784,26098.0704,9457.6896,8291.96352,72692.64,3748.3862400000003,8873.9712,5202.576,2121.1632,6698.401919999999,0.0,10193.039999999999,884.91744,1526.04864,3389.5152000000003,3511.52064,3456.22464,5573.8368,19.6128,161.8056,9272.1888,2676.4473599999997,3825.86976,13714.358400000001,82725.9264,21990.6144,28241.654400000003
1999-05-01,31938.1056,10097.7408,29.240870400000002,680.5814399999999,6756.37632,313.621632,316.561824,49313.145599999996,25810.272,1382.54688,2470.4784,17380.483200000002,19974.9888,15602.8896,190485.216,69552.1728,35790.336,16733.6928,23011.4304,7438.849920000001,6523.139520000001,64095.1488,875.1715200000001,6838.48224,4001.7888,1689.25824,5334.5001600000005,0.0,8885.376,780.5566080000001,1073.3904,2989.77696,3090.4070399999996,806.961312,4905.4032,16.8898176,139.34073600000002,2.27558592,2590.0905599999996,1941.7968,6960.6431999999995,72941.81760000001,7907.258879999999,10154.9376
1999-06-01,31216.4064,9862.3872,24.2409024,564.207552,6598.877759999999,264.350304,266.828256,45222.2784,25226.9856,1084.76928,1938.37536,16987.7088,21830.860800000002,11568.96,186180.76799999998,54854.496,28227.225599999998,16355.52,22491.3888,5856.909119999999,5149.18944,62646.825600000004,660.068352,5671.30464,3325.58784,1325.26368,4185.0432,0.0,8365.48128,734.886432,1010.58624,2814.84288,3018.36672,608.621472,4791.0528,17.21088,141.98976,1.7013456,2165.66784,1354.97664,4857.08832,71293.56480000001,6260.785919999999,8040.4704
1999-07-01,28250.640000000003,20654.0928,28.2922848,658.502784,13819.5072,293.203584,295.951968,44297.0208,22830.336,1135.37376,2028.8102399999998,15373.756800000001,19427.644800000002,13302.9216,168492.96,58339.008,30020.2848,14801.7024,20354.6304,6212.35872,5466.90816,56694.9888,743.55408,5805.8899200000005,3391.0704,1396.19808,4409.05248,0.0,7657.44192,672.6870720000001,925.05024,2576.60352,6321.13632,685.600416,10033.5456,33.445180799999996,275.92271999999997,2.02847328,1859.95008,1595.2032,5718.23712,64520.236800000006,6736.4784,8651.4048
1999-08-01,48587.472,20654.0928,34.4819808,802.5678720000001,13819.5072,400.581504,404.336448,46041.695999999996,22623.148800000003,2127.168,3801.04704,35769.6,18065.5488,15694.560000000001,166963.68,69382.1376,35702.8992,14667.3504,20169.907199999998,7796.02752,6702.83424,56180.5632,997.9632,7485.3504,4327.88832,1593.39744,5031.78912,0.0,7160.9356800000005,629.070624,865.0713599999999,2409.5404799999997,5343.25248,920.18592,8481.36096,33.445180799999996,275.92271999999997,2.40346656,1882.62144,1818.66816,6519.25152,126893.952,7529.56992,9669.888
1999-09-01,49235.731199999995,21342.528,253.239264,5894.1388799999995,14280.192000000001,1357.9488,1370.67552,43900.1856,22888.7424,4201.81344,7508.246400000001,36961.92,20299.5072,12084.5088,180504.28800000003,89249.472,45926.179200000006,14839.5456,23685.5232,9453.5424,8035.174080000001,56840.1408,2524.22784,8573.70528,4936.47264,1993.04064,6293.81664,0.0,7332.4915200000005,644.141376,885.79872,2467.2643199999998,5241.14496,2327.4864000000002,8319.2832,34.56,285.12,1.89184896,2022.0019200000002,2781.01728,9968.9184,124468.704,15384.7296,19757.952
1999-10-01,46181.7504,20654.0928,507.373632,11809.152,13819.5072,2534.53536,2558.29536,47326.3776,22793.0976,6626.439359999999,11840.7744,35769.6,21510.576,13785.119999999999,185037.69600000003,91568.448,47122.56,14777.5104,25162.876800000002,10084.867199999999,8461.93824,56602.7136,4400.31744,11500.8768,6593.21856,2499.0940800000003,7891.88832,0.0,7423.980479999999,610.335648,974.1600000000001,2337.77664,5053.11264,4057.3526399999996,8020.8144,33.445180799999996,275.92271999999997,3.5194780800000003,1805.5699200000001,4150.98432,14879.7216,120003.552,24530.255999999998,31503.168
1999-11-01,51755.587199999994,21342.528,881.53056,20460.9888,14280.192000000001,4280.3337599999995,4320.45792,34793.28,27831.254399999998,9986.4576,17844.7968,36961.92,14256.0,10575.359999999999,128793.024,61181.3952,31488.3072,18230.486399999998,16279.92,6195.46752,5196.00096,38711.2608,6982.08768,14422.752,8269.26624,3367.88928,10635.408,0.0,8126.248320000001,648.98064,1105.06464,2485.7971199999997,5403.79296,6437.89728,8577.4464,34.56,285.12,0.164166912,2078.42112,6149.286719999999,22042.9728,128331.648,37140.1632,47697.638399999996
1999-12-01,65729.7504,20654.0928,853.0920000000001,19800.979199999998,13819.5072,5802.5376,5856.93504,39023.9424,33828.624,12138.422400000001,21690.2016,35769.6,16600.7232,12400.6464,124085.08799999999,61128.3456,31460.659200000002,20586.3552,16663.3632,6653.8368,5595.80832,37475.6544,9345.3696,16860.1824,9708.768,3797.70336,11992.752,0.0,5297.12352,749.801664,669.576672,1592.1532800000002,6321.13632,8616.94848,10033.5456,33.445180799999996,275.92271999999997,0.103275648,1431.01728,7643.22912,27398.217599999996,150116.544,49002.1056,62931.427200000006
2000-01-01,65729.7504,20654.0928,853.0920000000001,19800.979199999998,13819.5072,5467.51296,5518.76544,45581.615999999995,24266.908799999997,8707.4784,15559.4304,35769.6,18009.734399999998,15673.219200000001,122850.432,58683.8304,32674.2336,19848.0672,17261.5104,6471.62784,6137.41536,36816.1632,8775.3888,16120.2528,9434.1888,3612.96288,11409.379200000001,0.0,5273.62272,874.92096,708.1940159999999,1592.7148800000002,6321.13632,8091.4464,10033.5456,33.445180799999996,275.92271999999997,0.0317747232,1658.51712,7486.33536,26835.84,150116.544,48706.099200000004,62551.180799999995
2000-02-01,70262.8992,22078.4832,911.9260800000001,21166.5312,14772.585599999999,4616.97408,4660.26048,44048.1024,20818.4256,7470.08352,13348.367999999999,38236.4928,16822.512,15089.328,122181.696,58766.8608,31758.6528,18690.048000000003,17366.3136,6568.82784,6041.036160000001,37014.4512,7339.52448,15313.968,8958.2112,3377.3068799999996,10665.216,0.0,5581.241279999999,901.72224,784.210464,1672.59168,6757.07616,6767.47872,10725.5232,35.7517152,294.951456,0.225516096,2070.81792,6489.18432,23261.3856,160469.856,41972.687999999995,53903.750400000004
2000-03-01,61799.1552,20654.0928,779.6278080000001,18145.814400000003,13819.5072,3489.66144,3522.37248,41097.7152,15861.9168,5691.574079999999,10170.3168,35769.6,15821.3952,14184.6336,115426.08,56301.695999999996,29823.7248,15201.475199999999,16902.6048,6508.719359999999,5867.41536,35444.304000000004,5553.463680000001,12660.8832,7403.495040000001,2743.82208,8664.7104,0.0,4857.72768,743.0806080000001,690.449184,1471.6252800000002,6287.6304,5120.616959999999,9980.4096,33.445180799999996,275.92271999999997,5.15489184,1751.26752,5107.30272,18307.8144,149321.664,32022.518399999997,41125.2768
2000-04-01,55844.46720000001,21342.528,457.98134400000004,10659.5136,14280.192000000001,2043.6537600000001,2062.80864,35971.6896,14133.9168,3602.6726400000002,6437.62944,36961.92,14854.5792,11239.862400000002,113120.928,55518.307199999996,28575.6768,11732.9472,15599.433599999998,6020.34336,5279.99904,35099.136,3497.9472,8779.536,5147.1763200000005,2087.73504,6592.847040000001,0.0,5069.11392,667.596384,742.3056,1556.59104,5812.68096,3225.3120000000004,9226.483199999999,34.56,285.12,1.1235888,1804.87872,3619.0627200000004,12973.046400000001,138042.144,20789.7408,26699.414399999998
2000-05-01,50000.630399999995,20654.0928,20.216822399999998,470.54649600000005,13819.5072,192.88540799999998,194.69289600000002,40771.5552,22304.4192,984.20832,1758.68928,35769.6,20135.2608,10601.9712,164611.872,47787.580799999996,24590.736,14460.6816,19885.7376,5239.01088,4650.11712,55389.139200000005,591.111648,4874.48928,2891.2982399999996,1159.1424000000002,3660.4483200000004,0.0,4652.5536,482.5656,641.589984,1443.58848,5381.1820800000005,545.039712,8541.55584,33.445180799999996,275.92271999999997,1.60244352,1479.47904,1268.2224,4546.1088,127794.24,5844.37248,7505.68896
2000-06-01,56571.177599999995,21342.528,10.6303104,247.421088,14280.192000000001,59.858352000000004,60.419520000000006,29618.2656,25814.3328,313.54992,560.283264,36961.92,9766.656,4457.23776,190515.45599999998,20360.0736,10476.9504,16736.284799999998,23015.0592,1740.40704,1603.24704,64105.257600000004,276.23116799999997,1025.68032,678.5856,469.625472,1483.0300800000002,0.0,7229.19168,635.066784,873.31392,2432.5056,5883.883199999999,254.701152,9339.4944,34.56,285.12,7274.283840000001,1790.5536,534.049632,1914.3734399999998,139732.992,3666.5568000000003,4708.80864
2000-07-01,58834.6848,20654.0928,19.2822336,448.793568,13819.5072,167.144256,168.711552,43910.8128,26877.9168,930.51072,1662.74208,35769.6,22181.990400000002,11437.7184,198364.896,47131.027200000004,24252.8256,17425.8432,23963.2992,4589.15328,4079.09088,66746.592,502.8696,4613.803199999999,2716.21728,1065.54528,3364.88256,0.0,7835.71104,688.347936,946.58976,2636.5910400000002,5963.99328,463.675104,9466.6752,33.445180799999996,275.92271999999997,1.6309468799999998,1218.17088,1121.23872,4019.22432,141635.52,4574.41344,5874.7248
2000-08-01,62311.8528,20654.0928,36.7699392,855.819648,13819.5072,422.35776000000004,426.317472,51983.7696,26399.8656,2305.79136,4120.22592,35769.6,21731.846400000002,16890.6816,194837.18399999998,74143.5552,38153.030399999996,17115.9264,23537.088,7954.7616,6835.84704,65559.3696,1060.22304,7206.84,4166.856,1724.8032,5446.75104,0.0,8430.514560000001,740.5992,1018.4399999999999,2836.728,5840.7264,977.5900800000001,9270.9792,33.445180799999996,275.92271999999997,2.35950624,1866.20544,1915.272,6865.56,138708.288,7860.29184,10094.6304
2000-09-01,67920.768,21342.528,307.22112,7150.58496,14280.192000000001,1644.77088,1660.1932800000002,62977.3056,26253.4176,4628.32704,8270.3808,36961.92,22860.7488,23383.6416,193756.32,92270.01599999999,47480.687999999995,17020.9728,23965.199999999997,9472.8096,8046.8812800000005,65195.712,2893.8470399999997,8171.15904,4706.21664,2033.24256,6420.764160000001,0.0,8556.5808,751.674816,1033.67232,2879.1504,6531.84,2668.29984,10368.0,34.56,285.12,388.99180800000005,2282.95584,3067.91712,10997.3376,155120.832,15911.251199999999,20434.1184
2000-10-01,65729.7504,20654.0928,588.3684480000001,13694.3136,13819.5072,2901.07008,2928.2601600000003,47182.9536,25326.863999999998,7538.3568,13470.2784,35769.6,23757.667200000004,10848.384,212938.84800000003,103102.848,56835.4752,16420.2336,27157.7664,10932.7104,9169.0272,62894.7936,4922.48448,11914.041599999999,6830.092799999999,2710.16064,8558.412479999999,0.0,7969.00032,700.056864,985.66848,2681.44128,6321.13632,4538.82528,10033.5456,33.445180799999996,275.92271999999997,1.15723296,2590.1942400000003,4604.53248,16505.5968,150116.544,26956.108799999998,34618.6656
2000-11-01,67920.768,21342.528,881.53056,20460.9888,14280.192000000001,4214.47968,4253.990400000001,41335.488,27118.627200000003,9730.713600000001,17387.9136,36961.92,17093.8944,12897.359999999999,149227.488,70947.2736,36509.961599999995,17739.0432,18862.1568,7239.35232,6071.33664,44886.009600000005,6858.70848,14133.3984,8103.37824,3248.47584,10258.358400000001,0.0,9351.5904,721.123776,1192.67424,2762.13024,6531.84,6324.1344,10368.0,34.56,285.12,0.180811008,2072.1225600000002,6040.94976,21654.6048,155120.832,36731.0592,47172.24
2000-12-01,65729.7504,20654.0928,853.0920000000001,19800.979199999998,13819.5072,5797.9756800000005,5852.33856,44545.248,33344.6976,11964.758399999999,21379.9392,35769.6,18735.84,14258.4192,142147.008,69965.424,36009.7056,20673.36,20052.921599999998,8027.8128,6751.93536,43134.6816,9407.232,17337.9744,9983.865600000001,3821.2128000000002,12066.9696,0.0,6137.58816,729.588384,775.783872,1846.11744,6321.13632,8674.0416,10033.5456,33.445180799999996,275.92271999999997,0.151527456,1700.0928,7708.12416,27630.8064,150116.544,49234.26240000001,63229.5936
2001-01-01,51992.2368,20654.0928,852.920928,19801.152,10969.9488,5424.7104,5475.56544,60945.955200000004,42016.6656,8582.328,15335.8272,28293.7536,31993.142399999997,14611.967999999999,310779.936,148564.8,76448.88,34438.5216,47358.3456,17027.6256,14899.075200000001,131910.336,8737.1136,16706.736,9777.456,3620.7734400000004,11434.003200000001,0.0,6041.23488,878.61888,852.251328,1833.22656,6321.13632,8056.16928,10033.5456,33.445180799999996,275.92271999999997,12541.9104,1893.17088,7471.53504,26782.704,118742.11200000001,48545.6544,62345.2032
2001-02-01,67816.4832,22866.9696,944.2742400000001,21922.703999999998,15300.230399999999,4660.4592,4704.15168,67475.8944,54804.729600000006,7395.34752,13214.7936,36905.1552,34725.110400000005,15861.2256,434028.672,137775.168,70896.9024,38128.32,52432.4448,16075.0656,14060.390399999998,146043.64800000002,7536.5424,15609.715199999999,9131.184,3402.54432,10744.8768,0.0,14623.2864,1620.44928,2228.37696,6206.8464,6998.400000000001,6949.13472,11108.534399999999,37.0285344,305.485344,13885.6896,2867.72832,6618.91392,23726.3904,157501.152,43316.8128,55630.0224
2001-03-01,62088.336,20187.1008,744.6513600000001,17331.7536,13107.8304,3414.98592,3447.00576,60945.955200000004,50175.676799999994,5546.629440000001,9911.2896,33787.9296,31365.6192,14325.379200000001,392026.17600000004,112437.504,57858.5376,34438.5216,47358.3456,12881.0304,11268.633600000001,131910.336,5377.91616,12418.704,7261.95456,2740.72032,8654.9472,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,4958.7552,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,4769.9712,17098.646399999998,141800.544,28600.56,36730.5408
2001-04-01,50302.08,15872.457600000002,457.166592,10640.592,10620.2016,2073.2198399999997,2092.65984,62977.47840000001,40650.854400000004,3671.5247999999997,6560.66304,27374.0256,32411.8368,14802.307200000001,300011.90400000004,89382.528,45994.95359999999,30152.1312,36242.7264,9864.6336,8648.8128,100948.89600000001,3471.88896,9327.6576,5468.5584,2177.15904,6875.24544,0.0,17216.496,1512.42336,2079.8208,5793.059520000001,6531.84,3201.2841599999997,10368.0,34.56,285.12,12960.0,2676.5424,3607.2432000000003,12930.624,114882.62400000001,20547.648,26388.5472
